lc_code,dscr1,dscr2,dscr3,Shape_Leng,Shape_Area,PI_Code,stcode
WLBR,Wastelands,Barren rocky,Barren rocky,4.318944657190595,0.029694739749642405,,28
WLBR,Wastelands,Barren rocky,Barren rocky,3.557125405751474,0.0041452984822195815,,28
WLSP,Wastelands,Scrub land,Scrub land Open,4.5608276503319365,0.11259366689985228,,28
WLSP,Wastelands,Scrub land,Scrub land Open,4.447998995402486,0.009678258170060735,,28
WLSP,Wastelands,Scrub land,Scrub land Open,8.51194748085218,0.0022246594308384855,,28
WLSP,Wastelands,Scrub land,Scrub land Open,6.450012792009856,0.03407478970646815,,28
WLSP,Wastelands,Scrub land,Scrub land Open,6.984609864761462,0.015857022095084116,,28
WLSP,Wastelands,Scrub land,Scrub land Open,10.407209068911804,0.07390387736946077,,28
WLSP,Wastelands,Scrub land,Scrub land Open,6.330947784071055,0.12530341490533173,,28
WLSP,Wastelands,Scrub land,Scrub land Open,8.936194429009403,0.022709920783272254,,28
WLSP,Wastelands,Scrub land,Scrub land Open,7.310955027204067,0.0006281275541587111,,28
WLSP,Wastelands,Scrub land,Scrub land Open,11.222642080943656,0.08839577240316472,,28
WLSP,Wastelands,Scrub land,Scrub land Open,4.89456149334905,0.024569376847257816,,28
WLSP,Wastelands,Scrub land,Scrub land Open,10.887655711824769,0.11297832467000858,,28
WLSP,Wastelands,Scrub land,Scrub land Open,4.107541110631278,0.03777014549434372,,28
WBRT,Water bodies,Reservoir / Tanks,Reservoir / Tanks,1.5610249556330584,0.06406541840861,,28
WBRT,Water bodies,Reservoir / Tanks,Reservoir / Tanks,4.27855444660713,0.020434076166442963,,28
WBRT,Water bodies,Reservoir / Tanks,Reservoir / Tanks,9.336515502820946,0.06313142988166202,,28
WBRT,Water bodies,Reservoir / Tanks,Reservoir / Tanks,9.08961540876716,0.11247002743156687,,28
WBRT,Water bodies,Reservoir / Tanks,Reservoir / Tanks,6.525110498448442,0.12378544294031024,,28
WBRT,Water bodies,Reservoir / Tanks,Reservoir / Tanks,1.3099459331225665,0.03329158762150583,,28
WBRT,Water bodies,Reservoir / Tanks,Reservoir / Tanks,0.22318201596671408,0.0015063689532822144,,28
WBRT,Water bodies,Reservoir / Tanks,Reservoir / Tanks,0.1749802652927219,0.0016368812367400052,,28
WBRT,Water bodies,Reservoir / Tanks,Reservoir / Tanks,1.4953876458761053,0.029986650938482975,,28
WBRT,Water bodies,Reservoir / Tanks,Reservoir / Tanks,0.552610521787434,0.009283044363618442,,28
WBRT,Water bodies,Reservoir / Tanks,Reservoir / Tanks,0.3468018146928348,0.005323316096496738,,28
WBRT,Water bodies,Reservoir / Tanks,Reservoir / Tanks,0.4431377508585452,0.012061419874605768,,28
WBRT,Water bodies,Reservoir / Tanks,Reservoir / Tanks,0.05909252279707275,9.15314650482515e-05,,28
WBRT,Water bodies,Reservoir / Tanks,Reservoir / Tanks,0.5578416344986549,0.011007068533540556,,28
WBRT,Water bodies,Reservoir / Tanks,Reservoir / Tanks,0.6749823828505747,0.01156746952428531,,28
WBRT,Water bodies,Reservoir / Tanks,Reservoir / Tanks,0.23168717552523785,0.0037887591555353095,,28
WBRT,Water bodies,Reservoir / Tanks,Reservoir / Tanks,0.3118257338139295,0.00681111812380056,,28
WBRT,Water bodies,Reservoir / Tanks,Reservoir / Tanks,0.5886216495472875,0.010381365404843405,,28
WBRT,Water bodies,Reservoir / Tanks,Reservoir / Tanks,0.40209335058589707,0.006555852547310071,,28
WBRT,Water bodies,Reservoir / Tanks,Reservoir / Tanks,0.40940058742284297,0.008176369704610874,,28
WBRT,Water bodies,Reservoir / Tanks,Reservoir / Tanks,0.7954257681715606,0.025170247798281708,,28
WBRT,Water bodies,Reservoir / Tanks,Reservoir / Tanks,1.5062767769290089,0.1008021277594657,,28
WBRT,Water bodies,Reservoir / Tanks,Reservoir / Tanks,0.7563618109919164,0.020331915852388808,,28
WBRT,Water bodies,Reservoir / Tanks,Reservoir / Tanks,0.5875971886549773,0.017276237762527354,,28
WBRT,Water bodies,Reservoir / Tanks,Reservoir / Tanks,0.33591651214138624,0.006534308758717582,,28
WBRT,Water bodies,Reservoir / Tanks,Reservoir / Tanks,1.4561257177159497,0.1005014554393377,,28
WBRT,Water bodies,Reservoir / Tanks,Reservoir / Tanks,0.2908691877525812,0.004102442061959429,,28
WBRT,Water bodies,Reservoir / Tanks,Reservoir / Tanks,0.4333962570314807,0.012587392782594452,,28
WBRT,Water bodies,Reservoir / Tanks,Reservoir / Tanks,1.41297850427473,0.08253275226526084,,28
WBRT,Water bodies,Reservoir / Tanks,Reservoir / Tanks,0.3920116273256398,0.005228453940103143,,28
WBRT,Water bodies,Reservoir / Tanks,Reservoir / Tanks,0.9649437273341348,0.048357504491366936,,28
WBRT,Water bodies,Reservoir / Tanks,Reservoir / Tanks,0.22318858341738335,0.002721775459734593,,28
WBRT,Water bodies,Reservoir / Tanks,Reservoir / Tanks,0.5946692321944913,0.011155073361537073,,28
