Shape_Leng,class,fcode,range,gridcode,Shape_Area,stcode,slcode
3.3582790511733585,Moderately steeply sloping,SLMSS,> 15% <= 30%,5,0.11689196318675238,28,SL030
4.053862723395141,Very gently sloping,SLVGS,> 1% <= 3%,2,0.02824767572484393,28,SL003
5.677946353998652,Moderately sloping,SLMOS,> 8% <= 15%,4,0.10319763606670543,28,SL015
0.053372082314430205,Very gently sloping,SLVGS,> 1% <= 3%,2,0.074310257579405,28,SL003
3.9429733157173232,Gently sloping,SLGSL,> 3% <= 8%,3,0.039634309364604506,28,SL008
0.27409804187492454,Very gently sloping,SLVGS,> 1% <= 3%,2,0.03248112960779412,28,SL003
4.687262217402151,Steeply sloping,SLSTS,>30% <= 50%,6,0.06860895332834162,28,SL050
4.08553018210779,Steeply sloping,SLSTS,>30% <= 50%,6,0.05927658386138269,28,SL050
0.09504133394039915,Moderately sloping,SLMOS,> 8% <= 15%,4,0.10901655697602904,28,SL015
5.330380691028684,Gently sloping,SLGSL,> 3% <= 8%,3,0.009634178199064876,28,SL008
3.703347147182035,Moderately sloping,SLMOS,> 8% <= 15%,4,0.025486513480011318,28,SL015
2.839647642808548,Moderately sloping,SLMOS,> 8% <= 15%,4,0.05936697557176802,28,SL015
2.1310166630356666,Moderately sloping,SLMOS,> 8% <= 15%,4,0.016024823933897182,28,SL015
4.167319252154258,Very steeply sloping,SLVSS,>50,7,0.12466664517779966,28,SL100
1.0823656007906663,Very steeply sloping,SLVSS,>50,7,0.00030142326624556454,28,SL100
1.051256548063508,Moderately steeply sloping,SLMSS,> 15% <= 30%,5,0.03891564546631957,28,SL030
5.17238263014405,Steeply sloping,SLSTS,>30% <= 50%,6,0.08749705518506384,28,SL050
1.2328076223200557,Moderately sloping,SLMOS,> 8% <= 15%,4,0.034919117951266294,28,SL015
4.076648510745,Moderately steeply sloping,SLMSS,> 15% <= 30%,5,0.07701801407797494,28,SL030
0.8333041289911736,Gently sloping,SLGSL,> 3% <= 8%,3,0.11938428185998057,28,SL008
0.5776991705790212,Moderately sloping,SLMOS,> 8% <= 15%,4,0.00494001442616943,28,SL015
1.7272909456330618,Gently sloping,SLGSL,> 3% <= 8%,3,0.08708722173922646,28,SL008
5.23680787602333,Very gently sloping,SLVGS,> 1% <= 3%,2,0.035861235402349596,28,SL003
3.3245676155347823,Very gently sloping,SLVGS,> 1% <= 3%,2,0.04520877522096775,28,SL003
28.52818534046542,Level to nearly level,SLLNL,> 0% <= 1%,1,10.97967223819441,28,SL001
